0, 1604560451792, 1604560454924,1,-4.1046824,-8.891682,-1.3119661,0.020034453,0.019657437,0.00592157,18.305635,33.546974,-17.644274,-0.20372438,0.07030964,0.040019035,1019.63135
0, 1604560451792, 1604560454944,1,-4.1046824,-8.891682,-1.3119661,0.021561615,0.035845354,0.010808488,18.760271,33.415382,-18.240734,-0.17289591,0.023744583,0.09211683,1019.6304
0, 1604560451792, 1604560454965,1,-3.8425286,-8.975476,-1.2736605,0.020950751,0.05661475,0.0071432996,18.445976,32.087875,-17.777216,-0.008935928,-0.03951168,0.09911287,1019.6304
0, 1604560451792, 1604560454984,1,-3.8425286,-8.975476,-1.2736605,0.012093212,0.06547229,-7.979418E-4,17.39833,33.07853,-17.053093,0.12939787,-0.11416435,0.12549675,1019.636
0, 1604560451792, 1604560455007,1,-3.8760457,-8.878515,-1.258099,0.010871483,0.073413536,-0.00843375,17.39833,33.07853,-17.053093,0.078353405,0.03598976,0.18627691,1019.636
0, 1604560451792, 1604560455023,1,-3.9526572,-8.867742,-1.1886699,0.016674697,0.06302883,-0.010877209,19.044685,32.985268,-17.314064,0.078353405,0.03598976,0.18627691,1019.6328
0, 1604560451792, 1604560455047,1,-3.9586422,-8.924004,-1.1790936,0.017896427,0.058141913,-0.010877209,19.923985,34.184097,-15.170113,0.06685305,-0.021400452,0.18177605,1019.6328
0, 1604560451792, 1604560455064,1,-3.852105,-8.907245,-1.2461283,0.017590994,0.066083156,-0.011488074,19.206264,33.86876,-17.776737,0.06685305,-0.021400452,0.18177605,1019.62476
0, 1604560451792, 1604560455089,1,-3.832952,-8.910835,-1.2952074,0.01850729,0.06883205,-0.033784635,17.851437,33.239548,-17.347904,0.14992094,-2.5844574E-4,0.12672067,1019.62476
0, 1604560451792, 1604560455104,1,-3.902381,-8.873727,-1.3215425,0.01850729,0.06883205,-0.033784635,18.570791,32.53054,-15.492283,0.09423971,0.01217556,0.09339678,1019.6023
0, 1604560451792, 1604560455130,1,-4.02448,-8.858165,-1.3466806,0.025532236,0.069137484,-0.049056254,19.049065,33.57087,-17.320303,-0.01320529,0.027891159,0.04143405,1019.6023
0, 1604560451792, 1604560455143,1,-4.1094704,-8.781553,-1.3359071,0.035306074,0.050506104,-0.04875082,19.049065,33.57087,-17.320303,-0.13848758,0.09191704,0.06206262,1019.604
0, 1604560451792, 1604560455168,1,-4.1238356,-8.728884,-1.4232917,0.046912506,0.048368078,-0.040198717,17.106476,33.508278,-17.370224,-0.18164754,0.1650238,0.020764828,1019.604
0, 1604560451792, 1604560455184,1,-4.1358056,-8.781555,-1.5956669,0.06310042,0.06822118,-0.038976986,17.106476,33.508278,-17.370224,-0.18550396,0.16081905,-0.12808466,1019.6001
0, 1604560451792, 1604560455208,1,-4.2303724,-8.777964,-1.6938249,0.07287425,0.0749407,-0.03989328,18.58534,32.238556,-16.860628,-0.25090337,0.11311722,-0.277807,1019.6001
0, 1604560451792, 1604560455224,1,-4.3093777,-8.795918,-1.7141747,0.07623401,0.067610316,-0.033479203,18.58534,32.238556,-16.860628,-0.3289919,0.13950157,-0.3160907,1019.59033
0, 1604560451792, 1604560455248,1,-4.2650867,-8.878515,-1.7895888,0.0780666,0.090517744,-0.019123884,18.009296,34.122856,-17.505808,-0.35975862,0.08294201,-0.3562572,1019.59033
0, 1604560451792, 1604560455263,1,-4.2255845,-8.898865,-1.7979681,0.07287425,0.11953382,-0.002630536,18.009296,34.122856,-17.505808,-0.28556895,0.0060195923,-0.403458,1019.5869
0, 1604560451792, 1604560455288,1,-4.1573524,-8.941959,-1.7536774,0.061267823,0.1259479,0.020276891,18.291956,32.960922,-16.876108,-0.23893952,1.4781952E-4,-0.3597288,1019.5869
0, 1604560451792, 1604560455304,1,-4.047224,-9.000614,-1.7034013,0.04416361,0.12930766,0.043184318,18.291956,32.960922,-16.876108,-0.1344006,-0.04713726,-0.30720162,1019.58105
0, 1604560451792, 1604560455328,1,-3.9682188,-9.05927,-1.6208049,0.025837667,0.14152494,0.056012478,18.297535,32.961197,-17.333263,-0.038410187,-0.12561417,-0.21864223,1019.58105
0, 1604560451792, 1604560455343,1,-3.8425283,-9.043708,-1.5394055,0.014842102,0.14671731,0.061204825,18.297535,32.961197,-17.333263,0.07014847,-0.15244389,-0.121403575,1019.58765
0, 1604560451792, 1604560455368,1,-3.779085,-9.0544815,-1.4663855,0.0010976472,0.14183038,0.066091746,19.046875,33.27807,-17.317184,0.18067956,-0.13172054,-0.040392876,1019.58765
0, 1604560451792, 1604560455383,1,-3.6940942,-9.060467,-1.4077301,-0.017533727,0.12289357,0.069451496,19.046875,33.27807,-17.317184,0.24466205,-0.14605999,0.040875196,1019.5935
0, 1604560451792, 1604560455409,1,-3.640227,-9.010191,-1.3299217,-0.027002132,0.11739579,0.07372755,19.49254,33.438736,-17.002453,0.32591057,-0.11888504,0.12530291,1019.5935
0, 1604560451792, 1604560455424,1,-3.666562,-9.056875,-1.2987986,-0.027612995,0.10762195,0.07830903,19.49254,33.438736,-17.002453,0.3210497,-0.124243736,0.19004822,1019.60156
0, 1604560451792, 1604560455448,1,-3.6761386,-9.042511,-1.3634392,-0.03677596,0.08715799,0.07220039,19.343546,32.994904,-17.306383,0.32396388,-0.15236092,0.17626143,1019.60156
0, 1604560451792, 1604560455464,1,-3.6521978,-9.073634,-1.313163,-0.048687827,0.06547229,0.06425915,19.343546,32.994904,-17.306383,0.29014182,-0.14687443,0.1575346,1019.60913
0, 1604560451792, 1604560455488,1,-3.5707984,-9.058073,-1.2317638,-0.050825853,0.052949563,0.05234729,18.602306,33.2638,-17.633472,0.3610108,-0.17310333,0.2545327,1019.60913
0, 1604560451792, 1604560455503,1,-3.5935423,-8.967097,-1.2245815,-0.046855234,0.043786593,0.04074086,18.602306,33.2638,-17.633472,0.41732812,-0.11757755,0.3028977,1019.6218
0, 1604560451792, 1604560455528,1,-3.708459,-8.952732,-1.2533107,-0.043190043,0.039205104,0.035243075,19.34398,32.555878,-17.606474,0.3008349,-0.043681145,0.28614938,1019.6218
0, 1604560451792, 1604560455543,1,-3.7623262,-8.999416,-1.2808428,-0.043495476,0.03431819,0.033410482,19.34398,32.555878,-17.606474,0.21118999,-0.0855093,0.24995124,1019.6223
0, 1604560451792, 1604560455567,1,-3.708459,-8.993431,-1.2557049,-0.050214987,0.02454435,0.034021348,20.1058,34.044136,-17.907644,0.20940661,-0.101896286,0.2512462,1019.6223
0, 1604560451792, 1604560455583,1,-3.6438184,-8.931185,-1.1994436,-0.05052042,0.033707324,0.024247512,20.1058,34.044136,-17.907644,0.2878363,-0.06953812,0.30071223,1019.6328
0, 1604560451792, 1604560455608,1,-3.683321,-8.87253,-1.2497196,-0.0361651,0.053254995,-0.0044631297,19.328667,32.99418,-16.087303,0.28162146,0.009558678,0.33363664,1019.6328
0, 1604560451792, 1604560455623,1,-3.8616812,-8.813874,-1.4675825,-0.010508783,0.06699945,-0.061884414,19.328667,32.99418,-16.087303,0.18869853,0.026473045,0.16643453,1019.6306
0, 1604560451792, 1604560455648,1,-4.095106,-8.700155,-1.5585582,0.035306074,0.06669402,-0.094260246,18.735762,33.121506,-16.408993,-0.108180046,0.15662289,-0.0010197163,1019.6306
0, 1604560451792, 1604560455663,1,-4.1537614,-8.603193,-1.6184107,0.035306074,0.06669402,-0.094260246,18.735762,33.121506,-16.408993,-0.108180046,0.15662289,-0.0010197163,1019.6306
0, 1604560451792, 1604560455683,1,-4.256707,-8.534962,-1.601652,0.07409598,0.05875278,-0.094260246,20.376865,33.320686,-16.063543,-0.24102259,0.25233078,-0.07780647,1019.626
0, 1604560451792, 1604560455704,1,-4.256707,-8.534962,-1.601652,0.15686814,0.041648567,-0.07043652,18.73018,33.12123,-15.951838,-0.3237536,0.35003948,-0.09860277,1019.626
0, 1604560451792, 1604560455724,1,-4.314166,-8.604391,-1.6627016,0.17580496,0.041648567,-0.05974639,17.693905,32.648956,-17.040731,-0.42036295,0.34728146,-0.13485599,1019.61646
0, 1604560451792, 1604560455745,1,-4.1549582,-8.719307,-1.7309334,0.17580496,0.041648567,-0.05974639,20.834455,33.33558,-16.813948,-0.35562897,0.23666191,-0.23803759,1019.59717
0, 1604560451792, 1604560455765,1,-3.9430807,-9.0628605,-1.7381158,0.17122348,0.037677944,-0.0456965,19.191597,32.40458,-17.456367,-0.20712757,0.11803341,-0.28867924,1019.59717
0, 1604560451792, 1604560455784,1,-3.9430807,-9.0628605,-1.7381158,0.14739975,0.037372515,-0.037449826,19.642841,32.565506,-17.598793,-0.10954523,-0.048924446,-0.27213335,1019.583
0, 1604560451792, 1604560455807,1,-3.9442778,-9.211294,-1.7488891,0.10586095,0.04989524,-0.025232531,17.998346,32.65886,-17.490208,-0.055063963,-0.18816376,-0.35778713,1019.583
0, 1604560451792, 1604560455824,1,-3.9442778,-9.211294,-1.7488891,0.059740663,0.063334264,-0.01484783,19.484875,32.41394,-16.991531,-0.06459117,-0.22765923,-0.3562007,1019.56616
0, 1604560451792, 1604560455847,1,-3.7347941,-9.122713,-1.7979681,0.01942359,0.038899675,-0.004157698,19.949696,33.892654,-17.452768,-0.04923916,-0.28515625,-0.27188253,1019.56616
0, 1604560451792, 1604560455864,1,-3.7347941,-9.122713,-1.7979681,-0.022115212,0.014770518,0.004088976,18.29797,32.52217,-17.633352,0.09156108,-0.22105694,-0.31099117,1019.56396
0, 1604560451792, 1604560455889,1,-3.901184,-8.880909,-1.6650957,-0.046549797,0.0049966816,0.010197623,19.02433,32.25255,-16.087183,0.13530302,-0.094322205,-0.30239224,1019.56396
0, 1604560451792, 1604560455910,1,-3.901184,-8.880909,-1.6650957,-0.041968316,0.036150783,0.012030218,17.701015,32.356606,-17.799538,0.026748896,0.016005516,-0.20568752,1019.5781
0, 1604560451792, 1604560455930,1,-3.9646277,-8.801905,-1.5334203,-0.009592486,0.06638859,0.00592157,19.623686,31.247461,-16.822828,-0.07028675,0.11744213,-0.09372342,1019.5781
0, 1604560451792, 1604560455950,1,-3.9921594,-8.806692,-1.4029418,0.020034453,0.08074391,0.0031726789,20.249096,32.73153,-18.194534,-0.11170435,0.14749813,0.05389929,1019.5925
0, 1604560451792, 1604560455969,1,-3.9861743,-8.818663,-1.3466806,0.020034453,0.08074391,0.0031726789,19.946411,33.453453,-17.448088,-0.1086936,0.11748409,0.15426862,1019.5925
0, 1604560451792, 1604560455988,1,-3.9287162,-8.885698,-1.3646362,0.041109286,0.0749407,0.006837867,21.13495,32.32086,-17.557274,-0.085280895,0.0946064,0.15107334,1019.59766
0, 1604560451792, 1604560456008,1,-3.804223,-8.932383,-1.4376563,0.058824364,0.050506104,0.011724785,20.213636,30.973654,-16.347193,0.00607419,0.010149002,0.11173046,1019.59766
0, 1604560451792, 1604560456028,1,-3.715641,-8.922806,-1.4711736,0.05851893,0.04714635,0.0010346523,19.649952,32.273163,-18.357597,0.13310122,0.01262188,0.011007428,1019.5967
0, 1604560451792, 1604560456048,1,-3.7288089,-8.961111,-1.4197006,0.06004609,0.05111697,-0.011182642,19.17847,33.135674,-15.940317,0.13790488,9.441376E-4,0.04211092,1019.5967
0, 1604560451792, 1604560456068,1,-3.6881092,-9.059269,-1.4149123,0.065238446,0.040426835,-0.02248364,18.43909,33.40467,-16.419794,0.14202332,-0.066039085,0.06579673,1019.59326
0, 1604560451792, 1604560456088,1,-3.6342418,-9.055679,-1.5310261,0.059129797,0.02912584,-0.030424882,18.595076,31.799986,-17.922644,0.1842742,-0.11418247,-0.0071464777,1019.59326
0, 1604560451792, 1604560456104,1,-3.6940942,-9.014978,-1.5238438,0.049966827,0.026376948,-0.033479203,18.595076,31.799986,-17.922644,0.18183899,-0.071668625,-0.09361482,1019.5857
0, 1604560451792, 1604560456129,1,-3.7707057,-8.995827,-1.5082822,0.042636447,0.010189031,-0.037144393,20.08741,32.579773,-17.282503,0.08325529,-0.033988,-0.0486964,1019.5857
0, 1604560451792, 1604560456148,1,-3.80542,-8.9659,-1.503494,0.035611503,0.0053021135,-0.033479203,20.08741,32.579773,-17.282503,0.016518354,-0.016569138,-0.056474447,1019.5901
0, 1604560451792, 1604560456168,1,-3.8401344,-8.946747,-1.4604002,0.03897126,0.010494464,-0.0240108,19.483345,32.70656,-16.689882,-0.00711751,0.01121521,-0.048001766,1019.5901
0, 1604560451792, 1604560456188,1,-3.8796372,-8.932383,-1.430474,0.044469044,0.02149003,-0.015458694,19.63693,32.27253,-17.290903,-0.04958749,0.050308228,0.0074802637,1019.5952
0, 1604560453119, 1604560456208,1,-3.8592873,-9.055678,-1.4364593,0.041414723,0.030958433,-0.008739183,18.438866,32.380234,-17.018412,-0.08277035,-0.008544922,-0.010530472,1019.5952
0, 1604560453119, 1604560456228,1,-3.7240205,-9.107151,-1.3538628,0.032557182,0.032485597,-0.00843375,18.606026,33.263985,-17.938244,8.8119507E-4,-0.11547279,0.029292226,1019.59717
0, 1604560453119, 1604560456248,1,-3.6246655,-9.079619,-1.2473254,0.018812723,0.028820407,-0.0075174537,20.090694,33.018974,-17.287184,0.12945485,-0.113996506,0.119710684,1019.59717
0, 1604560453119, 1604560456268,1,-3.5791776,-9.082014,-1.1096647,-0.0034838382,-1.9566854E-4,-0.0014088065,17.990696,34.121956,-15.981958,0.19663763,-0.0847311,0.23435533,1019.5908
0, 1604560453119, 1604560456288,1,-3.4762316,-9.206507,-1.1012855,-0.013868539,-0.038985576,0.0016455171,17.550386,32.93712,-17.352463,0.23891354,-0.14143467,0.327914,1019.5908
0, 1604560453119, 1604560456308,1,-3.3744822,-9.171792,-1.2389461,-0.027918426,-0.062198438,-0.012709804,18.58753,32.53135,-16.863749,0.36464405,-0.22680187,0.22588146,1019.583
0, 1604560453119, 1604560456328,1,-3.4798226,-9.090393,-1.1838818,-0.05143672,-0.08327327,-0.013320668,19.623806,33.00363,-15.774855,0.3512628,-0.10048485,0.15534902,1019.583
0, 1604560453119, 1604560456348,1,-3.536084,-9.139472,-1.1838818,-0.061515987,-0.1138165,-0.011793507,20.085115,33.018707,-16.830029,0.22025466,-0.09911537,0.22788525,1019.5913
0, 1604560453119, 1604560456368,1,-3.4510932,-9.16461,-1.2305667,-0.0664029,-0.14099999,-0.020956477,18.603956,34.72735,-16.887148,0.23619866,-0.15972805,0.17305815,1019.5913
0, 1604560453119, 1604560456388,1,-3.4534874,-9.007796,-1.1958523,-0.06854093,-0.1712378,-0.025843395,18.327955,33.548058,-19.472895,0.3256085,-0.08725166,0.15756941,1019.593
0, 1604560453119, 1604560456408,1,-3.7024736,-8.891683,-1.1814877,-0.06518117,-0.20178103,-0.024316233,19.230776,34.162636,-19.608479,0.15623116,0.09272003,0.19763398,1019.593
